"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.56480877749524e-107,-0.404512464770216,0.149,0.337,3.74177074874663e-103,"ProMyelo","ADA"
2.23132743100336e-107,-0.35596563395517,0.124,0.313,5.33555015301524e-103,"ProMyelo","KIF13A"
2.71268478707215e-107,0.288564381456497,0.71,0.537,6.48657186284692e-103,"ProMyelo","GPX4"
5.79781990819302e-107,-0.310593397257119,0.338,0.543,1.38637469644712e-102,"ProMyelo","SKP1"
6.38467736070545e-107,-0.421680684984392,0.422,0.594,1.52670405049189e-102,"ProMyelo","INPP5D"
9.2790105215698e-107,-0.337220140524359,0.365,0.558,2.21879699591777e-102,"ProMyelo","SARAF"
1.01341631562015e-106,-0.434643053180579,0.104,0.285,2.42328109391091e-102,"ProMyelo","TMEM131L"
1.03164938078092e-106,-0.288971924614686,0.009,0.158,2.46687999932333e-102,"ProMyelo","LINC00426"
1.14799142810271e-106,-0.45865761490583,0.316,0.5,2.74507710287919e-102,"ProMyelo","UTRN"
6.59463704584317e-106,-0.344551448304622,0.2,0.397,1.57690961040202e-101,"ProMyelo","ITFG1"
1.10989018121208e-105,-0.454488538373022,0.056,0.224,2.65396940131433e-101,"ProMyelo","NFIA"
1.41407995994773e-105,-0.32111749672265,0.089,0.27,3.38134800022701e-101,"ProMyelo","ATP8A1"
1.44009977904882e-105,-0.497514641975696,0.371,0.539,3.44356659166153e-101,"ProMyelo","PSMA6"
4.05208400194037e-105,-0.336800284324638,0.163,0.355,9.6893432654398e-101,"ProMyelo","LIMS1"
4.31398029902877e-105,-0.278721472324393,0.051,0.221,1.03155896910376e-100,"ProMyelo","GRB10"
6.31761426970328e-105,-0.346396456404173,0.008,0.156,1.51066792417145e-100,"ProMyelo","PCDH9"
9.76958705520659e-105,-0.313312581699607,0.236,0.436,2.336103656641e-100,"ProMyelo","PHF14"
1.13062459208599e-104,-0.406027099926431,0.074,0.246,2.70354952459602e-100,"ProMyelo","TSPOAP1-AS1"
1.18736969973132e-104,-0.31150900726544,0.007,0.153,2.83923842599754e-100,"ProMyelo","NIBAN3"
1.92780244743465e-104,-0.447371019107768,0.336,0.516,4.60976121230573e-100,"ProMyelo","RABGAP1L"
2.430931479797e-104,-0.360799581204936,0.156,0.343,5.81284335449058e-100,"ProMyelo","WDPCP"
4.51408135966966e-104,-0.322831506469163,0.261,0.457,1.07940713472421e-99,"ProMyelo","PUM2"
4.53069772269043e-104,0.30136069972069,0.782,0.622,1.08338043944974e-99,"ProMyelo","PSMA7"
4.76611300748764e-104,-0.3143669591986,0.101,0.282,1.13967294235044e-99,"ProMyelo","KLF12"
1.28434333991432e-103,-0.488210949563501,0.003,0.146,3.07112179440313e-99,"ProMyelo","RYR3"
1.48495856213934e-103,-0.413723440365211,0.094,0.271,3.55083291378758e-99,"ProMyelo","GAB1"
1.54221910391106e-103,-0.260918620128673,0.068,0.242,3.68775432127213e-99,"ProMyelo","CXXC5"
9.12400611334742e-103,0.251786617898629,0.861,0.669,2.18173234182364e-98,"ProMyelo","H2AFZ"
1.22972779723623e-102,-0.419263961258739,0.019,0.169,2.94052510875128e-98,"ProMyelo","AC007100.1"
1.49899256683585e-102,-0.328372115166672,0.206,0.4,3.58439102581788e-98,"ProMyelo","PKN2"
1.87646982638604e-102,-0.309512297342151,0.173,0.367,4.48701464885431e-98,"ProMyelo","PIBF1"
5.92275855301167e-102,-0.303223763955719,0.101,0.281,1.41625002519615e-97,"ProMyelo","TSC22D1"
3.88321154249954e-101,-0.28068472187037,0.11,0.292,9.28553544042491e-97,"ProMyelo","MAP4K5"
5.77647696692797e-101,-0.290379861436994,0.116,0.298,1.38127117233182e-96,"ProMyelo","RICTOR"
2.38024036060219e-100,-0.274628090765456,0.066,0.235,5.69163075027197e-96,"ProMyelo","ZNRF1"
2.6877566039944e-100,-0.33543338085927,0.178,0.367,6.4269635914714e-96,"ProMyelo","LIMD2"
3.05772893491052e-100,-0.343145358378057,0.16,0.344,7.31164142915802e-96,"ProMyelo","CD164"
4.11689289511664e-100,-0.263226446778117,0.005,0.144,9.84431429080291e-96,"ProMyelo","PRKG2"
4.1210628581792e-100,-0.341104006689651,0.313,0.499,9.8542855064781e-96,"ProMyelo","COP1"
4.99362700165671e-100,-0.326810818600994,0.305,0.494,1.19407608863615e-95,"ProMyelo","RBMX"
5.63390724162512e-100,-0.318327544096329,0.032,0.185,1.3471798996174e-95,"ProMyelo","LINC01122"
6.95198430141382e-100,-0.308588394325295,0.11,0.289,1.66235848615407e-95,"ProMyelo","GABPB1-AS1"
1.32276690934624e-99,-0.297092588147711,0.2,0.392,3.16300023362873e-95,"ProMyelo","PPP6R3"
1.77875993293853e-99,-0.291769023674424,0.142,0.329,4.25337075164262e-95,"ProMyelo","CHD6"
5.3746546510782e-99,-0.279209409476618,0.037,0.193,1.28518742016582e-94,"ProMyelo","MARCH3"
6.33024764720384e-99,-0.313032065024499,0.227,0.42,1.51368881739938e-94,"ProMyelo","UBE2E1"
6.63948881659905e-99,-0.344639567487746,0.049,0.209,1.58763456582516e-94,"ProMyelo","BLNK"
7.78389954173756e-99,-0.269125753604128,0.053,0.216,1.86128605842028e-94,"ProMyelo","GUCY1A1"
9.21410936524546e-99,-0.377279801066189,0.271,0.451,2.2032778314175e-94,"ProMyelo","CD37"
9.60115211375049e-99,-0.411639184110815,0.191,0.373,2.29582749344002e-94,"ProMyelo","DLEU2"
1.83033513698533e-98,-0.32264773088395,0.074,0.242,4.37669737955933e-94,"ProMyelo","ZNF704"
4.53404675175114e-98,-0.283540298037986,0.007,0.145,1.08418125927873e-93,"ProMyelo","AC007381.1"
5.82407719045736e-98,-0.304201482059742,0.337,0.524,1.39265333778216e-93,"ProMyelo","CNBP"
6.08251531465449e-98,0.294383601847586,0.708,0.536,1.45445106204018e-93,"ProMyelo","HNRNPU"
6.82091536425786e-98,-0.394806266258424,0.152,0.328,1.63101728190134e-93,"ProMyelo","AC068587.4"
1.07109196024931e-97,-0.273385415698009,0.004,0.14,2.56119509534816e-93,"ProMyelo","LCN6"
1.32053765128914e-97,-0.309193471100319,0.153,0.337,3.15766963176259e-93,"ProMyelo","SIPA1L3"
1.98541581797563e-97,-0.34402907773689,0.129,0.305,4.74752630394332e-93,"ProMyelo","SEPTIN9"
1.98914916185564e-97,-0.324469477446631,0.003,0.139,4.75645347582921e-93,"ProMyelo","CYGB"
4.6539526257797e-97,-0.330239093197488,0.267,0.454,1.11285315187644e-92,"ProMyelo","ROCK1"
5.36988893454611e-97,-0.434725058900821,0.186,0.364,1.28404784202867e-92,"ProMyelo","PHACTR1"
6.6514119535024e-97,0.29188632934292,0.581,0.401,1.59048562632149e-92,"ProMyelo","PSME2"
3.30453267440882e-96,-0.341803104791401,0.113,0.286,7.90179853104637e-92,"ProMyelo","SLC39A8"
3.82662242650169e-96,-0.372118470018389,0.359,0.537,9.15021954625085e-92,"ProMyelo","ARIH1"
4.2231291673107e-96,-0.293484825619422,0.081,0.249,1.00983464648733e-91,"ProMyelo","GABPB1"
4.95285224381047e-96,-0.264326563291681,0.011,0.15,1.18432602853996e-91,"ProMyelo","ISG20"
6.73179708396928e-96,-0.324812544379806,0.006,0.142,1.60970731871873e-91,"ProMyelo","PAX5"
9.650847651938e-96,-0.328761626371959,0.208,0.393,2.30771069053141e-91,"ProMyelo","NCOA2"
2.43496010143393e-95,-0.30045723945622,0.14,0.32,5.82247659454881e-91,"ProMyelo","TMOD3"
3.86491629320038e-95,-0.296997559923599,0.052,0.209,9.24178784030075e-91,"ProMyelo","SLC35D1"
4.7482834412365e-95,-0.338225049258434,0.016,0.156,1.13540953646847e-90,"ProMyelo","CRHBP"
5.92047549146181e-95,-0.307929726907121,0.302,0.489,1.41570409951835e-90,"ProMyelo","HNRNPA0"
5.99851292665276e-95,-0.289479030091131,0.074,0.239,1.43436441102121e-90,"ProMyelo","RIC1"
1.42675531815945e-94,-0.314816267782543,0.266,0.454,3.41165731678288e-90,"ProMyelo","RBM6"
1.74738530678461e-94,-0.311557441213745,0.27,0.46,4.17834774558337e-90,"ProMyelo","AKAP9"
2.5613207784097e-94,-0.273681095845966,0.016,0.156,6.12463024533327e-90,"ProMyelo","RBPMS"
3.02954557379546e-94,-0.293562275522978,0.063,0.224,7.24424937605969e-90,"ProMyelo","SERINC5"
3.13001776964868e-94,-0.311953221589747,0.28,0.468,7.48449849078393e-90,"ProMyelo","ATRX"
3.22673572802924e-94,-0.283389433522458,0.034,0.182,7.71577047286351e-90,"ProMyelo","ELK3"
4.59566027370107e-94,-0.324941284875166,0.318,0.501,1.0989142846474e-89,"ProMyelo","CDKAL1"
6.52787194005352e-94,-0.256045372310673,0.034,0.182,1.5609447383056e-89,"ProMyelo","PDLIM1"
1.38646982977589e-93,-0.277991473208981,0.16,0.342,3.31532665696012e-89,"ProMyelo","GPBP1"
1.57844758331307e-93,-0.289236437572893,0.118,0.29,3.77438386121822e-89,"ProMyelo","ICAM3"
1.7424940179749e-93,-0.281227766114046,0.098,0.268,4.16665169578159e-89,"ProMyelo","BRF1"
2.01055844130023e-93,-0.293677043998347,0.136,0.313,4.80764734483711e-89,"ProMyelo","ERBIN"
2.22903169100747e-93,-0.269448237884131,0.081,0.247,5.33006057953705e-89,"ProMyelo","PRH1"
3.49143406595463e-93,-0.282136754575366,0.142,0.319,8.3487171385107e-89,"ProMyelo","ITCH"
5.00865152642626e-93,-0.307184149790806,0.245,0.431,1.19766875299905e-88,"ProMyelo","PPP1R12A"
5.71559490967334e-93,-0.290325797858032,0.312,0.498,1.36671305480109e-88,"ProMyelo","ENSA"
6.2112517734836e-93,-0.301967081584812,0.375,0.56,1.4852345240754e-88,"ProMyelo","SMARCC1"
7.13790254288434e-93,-0.346277920137992,0.188,0.367,1.7068152560545e-88,"ProMyelo","FLI1"
9.44783218246881e-93,-0.293377030555167,0.196,0.378,2.25916563147194e-88,"ProMyelo","WTAP"
1.42793674947456e-92,-0.412455634377508,0.081,0.241,3.41448235534356e-88,"ProMyelo","UBASH3B"
3.21632046948861e-92,-0.292044127124664,0.188,0.371,7.69086550664116e-88,"ProMyelo","ARID2"
3.72440388202989e-92,-0.343790868745305,0.148,0.321,8.90579456270988e-88,"ProMyelo","INO80"
4.68461217518305e-92,-0.33568567897404,0.269,0.449,1.12018446332977e-87,"ProMyelo","ERC1"
4.98654985440585e-92,0.25146877353632,0.449,0.28,1.19238380118553e-87,"ProMyelo","MLEC"
7.90811966678755e-92,0.266994156371538,0.622,0.456,1.89098957472224e-87,"ProMyelo","MRPL57"
9.24286791719276e-92,-0.292452805705834,0.047,0.198,2.21015457635913e-87,"ProMyelo","ARID5B"
1.84974088761738e-91,0.253619735627594,0.537,0.361,4.42310041047068e-87,"ProMyelo","SLIRP"
2.51527576747346e-91,-0.310531354485418,0.14,0.313,6.01452741518254e-87,"ProMyelo","KDM4C"
3.1165818912157e-91,0.282445281973029,0.728,0.588,7.45237061827499e-87,"ProMyelo","NDUFA13"
4.59718660084125e-91,-0.332452885783394,0.415,0.584,1.09927925999316e-86,"ProMyelo","FUS"
1.34885628921247e-90,-0.285695444849196,0.211,0.394,3.22538515876486e-86,"ProMyelo","EHMT1"
1.70498688599497e-90,-0.284401485304053,0.075,0.235,4.07696464179118e-86,"ProMyelo","DAPK1"
4.41264751175167e-90,-0.495349252257232,0.537,0.677,1.05515227301006e-85,"ProMyelo","MED13L"
6.55143692809637e-90,-0.312078907705613,0.143,0.316,1.5665795982464e-85,"ProMyelo","HDAC8"
6.5667973449132e-90,-0.284107751162782,0.139,0.312,1.57025258111564e-85,"ProMyelo","RNF38"
7.52652015436541e-90,-0.345023479555264,0.082,0.24,1.79974149931186e-85,"ProMyelo","TMEM243"
7.95262572204951e-90,-0.412917800573584,0.373,0.54,1.90163186265648e-85,"ProMyelo","SPIDR"
1.18626086916133e-89,-0.302396493319116,0.195,0.374,2.83658699033858e-85,"ProMyelo","CHD2"
1.63739932667204e-89,-0.495769126809595,0.94,0.939,3.91534926993819e-85,"ProMyelo","FTH1"
1.80674082958725e-89,-0.340742962199589,0.151,0.322,4.32027867170903e-85,"ProMyelo","BCR"
1.91484825046064e-89,-0.376328128229505,0.135,0.304,4.57878513650149e-85,"ProMyelo","SNX29"
2.74869798175894e-89,0.258212101232461,0.534,0.361,6.57268661398197e-85,"ProMyelo","ANAPC11"
3.00619046955668e-89,-0.397268442414907,0.52,0.664,7.18840265080394e-85,"ProMyelo","CALM2"
3.64123974676559e-89,-0.343654151673522,0.149,0.318,8.70693248246588e-85,"ProMyelo","BCAS3"
4.19241382984047e-89,-0.491202225442619,0.202,0.366,1.00248999499145e-84,"ProMyelo","MLXIP"
4.61793588445006e-89,-0.255863807556884,0.123,0.293,1.1042408286897e-84,"ProMyelo","DECR1"
5.15066253834431e-89,-0.275986627821569,0.078,0.236,1.23162642616889e-84,"ProMyelo","FAM117A"
9.45576220989469e-89,-0.259645289802428,0.003,0.128,2.26106185963002e-84,"ProMyelo","LEF1"
1.05674630752955e-88,0.253905817249756,0.454,0.288,2.52689177056467e-84,"ProMyelo","MT-ND4L"
1.43255353267602e-88,-0.350946551363259,0.185,0.358,3.42552200733491e-84,"ProMyelo","RB1"
2.8492974782378e-88,-0.259655312581621,0.084,0.244,6.81324012996222e-84,"ProMyelo","BCL7A"
3.84635826710901e-88,-0.305697707745713,0.096,0.256,9.19741188831107e-84,"ProMyelo","REXO2"
5.78906216941251e-88,-0.304922235715492,0.26,0.438,1.38428054594992e-83,"ProMyelo","RALY"
6.80503403139949e-88,-0.362531536526955,0.484,0.633,1.62721973758825e-83,"ProMyelo","DDX5"
7.8458899356165e-88,-0.455412798398103,0.138,0.297,1.87610920140462e-83,"ProMyelo","PAG1"
8.63384246414172e-88,-0.288380793687988,0.328,0.508,2.06452441002557e-83,"ProMyelo","SEPTIN7"
2.07404568756404e-87,-0.364046538608796,0.32,0.488,4.95945804810313e-83,"ProMyelo","ANKRD17"
2.72418595368097e-87,-0.259869948716533,0.056,0.205,6.51407345244194e-83,"ProMyelo","S1PR4"
2.92067055070285e-87,-0.272303245284696,0.171,0.347,6.98390742084067e-83,"ProMyelo","PAFAH1B1"
4.14267018737786e-87,-0.294739253078879,0.095,0.256,9.90595295205795e-83,"ProMyelo","PITPNC1"
5.00888735917386e-87,-0.584489712417249,0.244,0.401,1.19772514532565e-82,"ProMyelo","TOP2B"
5.13330739770453e-87,-0.293097564315483,0.207,0.384,1.22747646493911e-82,"ProMyelo","SETD2"
5.24351861017203e-87,-0.299719851146429,0.077,0.233,1.25383017006434e-82,"ProMyelo","NLK"
6.88183015893351e-87,-0.270145791323475,0.13,0.297,1.64558322760418e-82,"ProMyelo","DENND4C"
8.17682394256305e-87,-0.282612184895855,0.243,0.423,1.95524214114568e-82,"ProMyelo","ANKHD1"
1.42517134816048e-86,-0.403335920403204,0.481,0.625,3.40786972772134e-82,"ProMyelo","JMJD1C"
1.54648099752554e-86,-0.277488439979695,0.164,0.336,3.69794536128308e-82,"ProMyelo","EPS15"
2.32173435271622e-86,0.250200558635225,0.648,0.479,5.55173118421503e-82,"ProMyelo","RNASEK"
3.23860394239564e-86,-0.317486500749306,0.211,0.385,7.74414974705646e-82,"ProMyelo","MTF2"
3.35306967569621e-86,-0.265050728931348,0.144,0.314,8.01786020852477e-82,"ProMyelo","VEZT"
3.3968043012587e-86,-0.27644559056196,0.214,0.392,8.12243844516982e-82,"ProMyelo","NSD3"
4.4245068029562e-86,-0.300854655848329,0.281,0.458,1.05798806672289e-81,"ProMyelo","PHIP"
6.14450565692304e-86,0.296354568380491,0.683,0.515,1.46927419268344e-81,"ProMyelo","RPL22L1"
6.60149794236618e-86,-0.268962020791986,0.096,0.257,1.5785501879786e-81,"ProMyelo","GNA12"
7.02845956895978e-86,-0.291953279649574,0.047,0.19,1.68064525212966e-81,"ProMyelo","RHEX"
7.52073425537299e-86,-0.32499313563982,0.201,0.374,1.79835797514479e-81,"ProMyelo","GPHN"
8.70540721393367e-86,-0.25583263896856,0.181,0.361,2.08163697299582e-81,"ProMyelo","THOC2"
9.40967781357591e-86,-0.354304760264258,0.009,0.133,2.25004215878227e-81,"ProMyelo","AVP"
9.52171336552226e-86,-0.275916302227643,0.219,0.397,2.27683209996368e-81,"ProMyelo","TAF15"
1.73066963548591e-85,-0.250005089770086,0.15,0.322,4.1383772323739e-81,"ProMyelo","UBE2E3"
3.87180889909403e-85,-0.252017951364244,0.077,0.231,9.25826943951365e-81,"ProMyelo","MPP1"
5.70074337692989e-85,-0.30018924431748,0.075,0.226,1.36316175629147e-80,"ProMyelo","HPS4"
1.30503169934809e-84,-0.319701188050445,0.272,0.444,3.12059179948115e-80,"ProMyelo","WASF2"
1.55713617591117e-84,-0.280376643472482,0.075,0.228,3.72342402383878e-80,"ProMyelo","MALRD1"
2.31553222825263e-84,-0.265662684139415,0.04,0.18,5.53690066419768e-80,"ProMyelo","TSPAN14"
5.29365303507056e-84,-0.338378147666621,0.383,0.55,1.26581831374607e-79,"ProMyelo","PTEN"
6.21845263010989e-84,-0.286086174569186,0.221,0.396,1.48695639291188e-79,"ProMyelo","SENP6"
1.0491626506513e-83,-0.365300245083093,0.663,0.763,2.50875773023739e-79,"ProMyelo","H2AFY"
1.87204573035594e-83,-0.260985843658889,0.116,0.277,4.47643575042713e-79,"ProMyelo","UBR1"
4.49787232954302e-83,0.260320143881467,0.539,0.374,1.07553123144033e-78,"ProMyelo","RNASEH2C"
9.31996006594895e-83,-0.253794691389876,0.074,0.224,2.22858885096971e-78,"ProMyelo","KIAA1328"
9.64694090032751e-83,-0.275843849107502,0.112,0.272,2.30677650808632e-78,"ProMyelo","ATF7IP2"
3.44099894210076e-82,-0.294595931545103,0.014,0.137,8.22811667035133e-78,"ProMyelo","LRIG1"
6.07803188740485e-82,-0.273534281515464,0.232,0.404,1.45337898491625e-77,"ProMyelo","PSIP1"
6.8919754248715e-82,-0.316776682219955,0.24,0.408,1.64800916359527e-77,"ProMyelo","NSMCE2"
1.15100732840654e-81,-0.336373529654544,0.189,0.353,2.75228872368571e-77,"ProMyelo","GMDS-DT"
1.22702684689388e-81,-0.283331150010218,0.167,0.332,2.93406659629264e-77,"ProMyelo","WRN"
2.22334500862339e-81,-0.312184111710575,0.108,0.263,5.31646258462026e-77,"ProMyelo","ARHGAP25"
3.30134218110898e-81,0.261180938653303,0.698,0.54,7.89416942346778e-77,"ProMyelo","COX7B"
5.18949241562249e-81,-0.2934679380582,0.15,0.312,1.24091142642365e-76,"ProMyelo","SCAPER"
5.59736303613398e-81,-0.280825603428626,0.15,0.315,1.33844144920036e-76,"ProMyelo","CDK19"
6.22800781578199e-81,-0.317148808790059,0.165,0.328,1.48924122890979e-76,"ProMyelo","MDM4"
6.9528660934146e-81,-0.27767050187233,0.355,0.523,1.6625693402573e-76,"ProMyelo","KHDRBS1"
2.13856606561264e-80,-0.25429669678475,0.083,0.232,5.11373917609295e-76,"ProMyelo","CTNNBL1"
2.16162886772407e-80,-0.260747677435381,0.142,0.304,5.1688869485018e-76,"ProMyelo","OGA"
3.64742946753569e-80,-0.567138075961855,0.464,0.605,8.72173334277135e-76,"ProMyelo","FCHSD2"
4.35490954206669e-80,-0.254719462193146,0.153,0.317,1.04134596969899e-75,"ProMyelo","JPX"
1.06336527397881e-79,-0.311237786688639,0.16,0.322,2.54271904313814e-75,"ProMyelo","SUPT3H"
1.14623446769323e-79,-0.29257099556876,0.181,0.346,2.74087585914805e-75,"ProMyelo","PRKACB"
1.35598306328504e-79,0.261594019765634,0.803,0.697,3.24242670092719e-75,"ProMyelo","MTDH"
1.64779960348409e-79,-0.293143900195253,0.273,0.439,3.94021841185116e-75,"ProMyelo","TMEM123"
7.80445590213472e-79,-0.258148446315902,0.194,0.361,1.86620149531846e-74,"ProMyelo","LSM14A"
1.44130349346674e-78,-0.375131688592068,0.203,0.36,3.44644491357766e-74,"ProMyelo","GALNT7"
3.25257006075988e-78,-0.269078001773285,0.194,0.361,7.77754552928902e-74,"ProMyelo","REV3L"
3.62057805629124e-78,-0.259977092668514,0.26,0.431,8.65752624820361e-74,"ProMyelo","THRAP3"
8.8782806250397e-78,-0.251997370371794,0.168,0.331,2.12297446305949e-73,"ProMyelo","AMD1"
1.12783834102185e-77,-0.255599558483397,0.006,0.118,2.69688704105144e-73,"ProMyelo","ITGA2B"
1.36052840108724e-77,0.254763197070578,0.743,0.609,3.25329551267981e-73,"ProMyelo","SNRPF"
1.40841498233615e-77,-0.278517485249465,0.206,0.372,3.3678019057622e-73,"ProMyelo","R3HDM1"
2.0025572214224e-77,-0.26278557193414,0.128,0.285,4.78851482786525e-73,"ProMyelo","RYBP"
2.18613028498706e-77,-0.328993623567767,0.29,0.449,5.22747473746107e-73,"ProMyelo","TPM4"
7.68433481787867e-77,-0.314785985396855,0.093,0.238,1.83747814165115e-72,"ProMyelo","BAALC"
7.77000535275927e-77,-0.295222766932706,0.076,0.217,1.8579636799518e-72,"ProMyelo","ZBTB16"
1.97579068533338e-76,-0.289659484882279,0.243,0.408,4.72451068676918e-72,"ProMyelo","CUL3"
1.98100520576406e-76,-0.265062684573851,0.134,0.289,4.73697964802301e-72,"ProMyelo","TBXAS1"
2.12003632855251e-76,-0.388450346709843,0.194,0.35,5.06943086883477e-72,"ProMyelo","SMC4"
4.58521110972227e-76,-0.263933993971837,0.182,0.343,1.09641568055679e-71,"ProMyelo","FAM13B"
9.61278350167605e-76,-0.269413361976362,0.106,0.254,2.29860879092078e-71,"ProMyelo","L3MBTL4"
1.87786258000085e-75,-0.293954529364704,0.212,0.375,4.49034500129802e-71,"ProMyelo","RPS6KA5"
3.37862767424557e-75,-0.252154656211009,0.082,0.225,8.07897449465602e-71,"ProMyelo","STK38"
4.49569744948429e-75,-0.314463768101714,0.23,0.389,1.07501117412068e-70,"ProMyelo","MPC2"
6.52995363345379e-75,-0.256738730810663,0.115,0.264,1.56144251283147e-70,"ProMyelo","DTNBP1"
7.58925323435889e-75,-0.293933709185028,0.222,0.383,1.8147422333999e-70,"ProMyelo","MYB"
8.1623959622512e-75,0.256994024512192,0.703,0.561,1.95179212249351e-70,"ProMyelo","TPM3"
2.6592458482101e-74,-0.261298483510586,0.169,0.326,6.35878867223999e-70,"ProMyelo","USP47"
3.61840645105597e-74,-0.269976695353944,0.26,0.426,8.65233350576504e-70,"ProMyelo","DNAJB6"
4.14456075119121e-74,-0.27158124217892,0.153,0.308,9.91047366824842e-70,"ProMyelo","EHBP1"
6.81782670090493e-74,-0.313776087302555,0.171,0.322,1.63027872072039e-69,"ProMyelo","CALHM6"
1.91974202194344e-73,-0.305690698627083,0.413,0.562,4.59048712287115e-69,"ProMyelo","KMT2C"
4.50471261434911e-73,-0.26045314715639,0.112,0.259,1.07716688034316e-68,"ProMyelo","TXNIP"
7.00466370446093e-73,-0.270903897084809,0.453,0.601,1.6749551850107e-68,"ProMyelo","SOD1"
2.11552668206125e-72,-0.32120090792031,0.35,0.502,5.05864740214486e-68,"ProMyelo","KMT2E"
2.54480902013585e-72,-0.312263799233758,0.168,0.319,6.08514732894884e-68,"ProMyelo","FRMD4B"
4.61208504084588e-72,-0.265372772388723,0.185,0.341,1.10284177496707e-67,"ProMyelo","TBC1D22A"
5.94807667029748e-72,-0.384468619810721,0.364,0.509,1.42230409340153e-67,"ProMyelo","IMMP2L"
6.77894660512511e-72,-0.25541769414656,0.211,0.37,1.62098171221752e-67,"ProMyelo","SELENOF"
1.32922406224778e-71,-0.265124841326532,0.412,0.565,3.1784405776469e-67,"ProMyelo","UBE2D3"
1.7233299573873e-71,-0.269349613218407,0.17,0.323,4.1208265941045e-67,"ProMyelo","CREBBP"
2.6078896668155e-71,-0.269715284248697,0.249,0.408,6.23598577128921e-67,"ProMyelo","STT3B"
3.43382310493849e-71,-0.265062623136742,0.22,0.377,8.21095780852892e-67,"ProMyelo","TMEM87A"
5.16852008476644e-71,-0.285657005840449,0.189,0.341,1.23589652266935e-66,"ProMyelo","FBXL20"
9.08248140802463e-71,-0.351066423142156,0.299,0.454,2.17180295428685e-66,"ProMyelo","XYLT1"
